"Tipo";"Ação Orçamentária";"Linguagem Cidadã";"Tipo de Favorecido";"UF";"Município";"Valor Transferido";
"Legais, Voluntárias e Específicas";"10SG - APOIO A SISTEMAS DE DRENAGEM URBANA SUSTENTAVEL E DE MANEJO DE AGUAS PLUVIAIS EM MUNICIPIOS CRITICOS SUJEITOS A EVENTOS RECORRENTES DE INUNDACOES, ENXURRADAS E ALAGAMENTOS";"Sem informação";"Administração Pública Municipal";"SP";"BAURU";"R$ 179.584,86";
"Legais, Voluntárias e Específicas";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"Sem informação";"Administração Pública Municipal";"BA";"ITABERABA";"R$ 181.786,97";
"Legais, Voluntárias e Específicas";"1N08 - APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS DE SISTEMAS DE ESGOTAMENTO SANITARIO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DE";"Sem informação";"Administração Pública Municipal";"MG";"BARBACENA";"R$ 183.334,54";
"Legais, Voluntárias e Específicas";"10SG - APOIO A SISTEMAS DE DRENAGEM URBANA SUSTENTAVEL E DE MANEJO DE AGUAS PLUVIAIS EM MUNICIPIOS CRITICOS SUJEITOS A EVENTOS RECORRENTES DE INUNDACOES, ENXURRADAS E ALAGAMENTOS";"Sem informação";"Administração Pública Municipal";"PR";"PATO BRANCO";"R$ 184.927,01";
"Legais, Voluntárias e Específicas";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"Sem informação";"Administração Pública Municipal";"RN";"PARNAMIRIM";"R$ 186.380,23";
"Legais, Voluntárias e Específicas";"10SC - APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS EM SISTEMAS DE ABASTECIMENTO DE AGUA EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DE";"Sem informação";"Administração Pública Municipal";"RS";"SÃO LEOPOLDO";"R$ 192.415,11";
"Legais, Voluntárias e Específicas";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"Sem informação";"Administração Pública Municipal";"MG";"JUIZ DE FORA";"R$ 192.932,93";
"Legais, Voluntárias e Específicas";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"Sem informação";"Administração Pública Municipal";"CE";"CAUCAIA";"R$ 194.980,57";
"Legais, Voluntárias e Específicas";"10S5 - APOIO A EMPREENDIMENTOS DE SANEAMENTO INTEGRADO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"Sem informação";"Administração Pública Estadual ou do Distrito Federal";"BA";"Não se aplica";"R$ 197.089,68";
"Legais, Voluntárias e Específicas";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"Sem informação";"Administração Pública Municipal";"BA";"ITABUNA";"R$ 198.762,99";
"Legais, Voluntárias e Específicas";"10S5 - APOIO A EMPREENDIMENTOS DE SANEAMENTO INTEGRADO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"Sem informação";"Administração Pública Municipal";"GO";"SANTO ANTÔNIO DO DESCOBERTO";"R$ 198.818,19";
"Legais, Voluntárias e Específicas";"10SC - APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS EM SISTEMAS DE ABASTECIMENTO DE AGUA EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"Sem informação";"Administração Pública Estadual ou do Distrito Federal";"RS";"Não se aplica";"R$ 199.576,93";
"Legais, Voluntárias e Específicas";"1N08 - APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS DE SISTEMAS DE ESGOTAMENTO SANITARIO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DE";"Sem informação";"Administração Pública Municipal";"BA";"ITABUNA";"R$ 203.607,86";
"Legais, Voluntárias e Específicas";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"Sem informação";"Administração Pública Municipal";"SC";"ARARANGUÁ";"R$ 204.281,00";
"Legais, Voluntárias e Específicas";"10SG - APOIO A SISTEMAS DE DRENAGEM URBANA SUSTENTAVEL E DE MANEJO DE AGUAS PLUVIAIS EM MUNICIPIOS CRITICOS SUJEITOS A EVENTOS RECORRENTES DE INUNDACOES, ENXURRADAS E ALAGAMENTOS";"Sem informação";"Administração Pública Municipal";"RS";"TAQUARA";"R$ 206.744,85";
"Legais, Voluntárias e Específicas";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"Sem informação";"Administração Pública Municipal";"SE";"ESTÂNCIA";"R$ 209.000,00";
"Legais, Voluntárias e Específicas";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"Sem informação";"Administração Pública Municipal";"RS";"CANOAS";"R$ 210.845,10";
"Legais, Voluntárias e Específicas";"006L - APOIO A ELABORACAO DE PROJETOS DE SANEAMENTO  EM MUNICIPIOS DE REGIOES METROPOLITANAS, DE REGIOES INTEGRADAS DE DESENVOLVIMENTO ECONOMICO, MUNICIPIOS COM MAIS DE 50 MIL HABITANTES OU INTEGRANTES DE CONSORCIOS PUBLICOS CO";"Sem informação";"Administração Pública Estadual ou do Distrito Federal";"PE";"Não se aplica";"R$ 216.566,13";
"Legais, Voluntárias e Específicas";"141J - LIGACOES INTRADOMICILIARES DE ESGOTOS SANITARIOS E MODULOS SANITARIOS DOMICILIARES NAS BACIAS DO RIO SAO FRANCISCO, DO PARNAIBA, DO ITAPECURU E DO MEARIM";"Sem informação";"Entidades Empresariais Privadas";"MG";"Não se aplica";"R$ 227.835,47";
"Legais, Voluntárias e Específicas";"10SC - APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS EM SISTEMAS DE ABASTECIMENTO DE AGUA EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"Sem informação";"Administração Pública Municipal";"RS";"ARARICÁ";"R$ 230.868,23";
"Legais, Voluntárias e Específicas";"10SG - APOIO A SISTEMAS DE DRENAGEM URBANA SUSTENTAVEL E DE MANEJO DE AGUAS PLUVIAIS EM MUNICIPIOS CRITICOS SUJEITOS A EVENTOS RECORRENTES DE INUNDACOES, ENXURRADAS E ALAGAMENTOS";"Sem informação";"Administração Pública Municipal";"SC";"SÃO JOÃO BATISTA";"R$ 232.790,78";
"Legais, Voluntárias e Específicas";"10SG - APOIO A SISTEMAS DE DRENAGEM URBANA SUSTENTAVEL E DE MANEJO DE AGUAS PLUVIAIS EM MUNICIPIOS CRITICOS SUJEITOS A EVENTOS RECORRENTES DE INUNDACOES, ENXURRADAS E ALAGAMENTOS";"Sem informação";"Administração Pública Municipal";"PR";"PARANAVAÍ";"R$ 246.550,00";
"Legais, Voluntárias e Específicas";"10SC - APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS EM SISTEMAS DE ABASTECIMENTO DE AGUA EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DE";"Sem informação";"Administração Pública Municipal";"SP";"PEDREIRA";"R$ 246.550,00";
"Legais, Voluntárias e Específicas";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"Sem informação";"Administração Pública Municipal";"RS";"SÃO LEOPOLDO";"R$ 251.061,07";
"Legais, Voluntárias e Específicas";"10RM - IMPLANTACAO, AMPLIACAO, MELHORIA OU ADEQUACAO DE SISTEMAS DE ESGOTAMENTO SANITARIO NA AREA DE ATUACAO DA CODEVASF";"Saneamento Público";"Administração Pública Estadual ou do Distrito Federal";"AL";"Não se aplica";"R$ 252.000,00";
"Legais, Voluntárias e Específicas";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"Sem informação";"Administração Pública";"SP";"NOVA ODESSA";"R$ 252.496,52";
"Legais, Voluntárias e Específicas";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"Sem informação";"Administração Pública Municipal";"BA";"JUAZEIRO";"R$ 256.712,70";
"Legais, Voluntárias e Específicas";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"Sem informação";"Administração Pública Estadual ou do Distrito Federal";"PI";"Não se aplica";"R$ 267.449,71";
"Legais, Voluntárias e Específicas";"7R77 - LIGACOES INTRADOMICILIARES DE ESGOTOS SANITARIOS E MODULOS SANITARIOS DOMICILIARES NAS BACIAS DO RIO SAO FRANCISCO E PARNAIBA";"Sem informação";"Entidades Empresariais Privadas";"BA";"Não se aplica";"R$ 272.202,74";
"Legais, Voluntárias e Específicas";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"Sem informação";"Administração Pública Municipal";"AL";"ARAPIRACA";"R$ 275.046,03";
"Legais, Voluntárias e Específicas";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"Sem informação";"Administração Pública Municipal";"BA";"SENHOR DO BONFIM";"R$ 283.105,19";
"Legais, Voluntárias e Específicas";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"Sem informação";"Administração Pública Municipal";"BA";"CATU";"R$ 286.383,96";
"Legais, Voluntárias e Específicas";"10SG - APOIO A SISTEMAS DE DRENAGEM URBANA SUSTENTAVEL E DE MANEJO DE AGUAS PLUVIAIS EM MUNICIPIOS CRITICOS SUJEITOS A EVENTOS RECORRENTES DE INUNDACOES, ENXURRADAS E ALAGAMENTOS";"Sem informação";"Administração Pública Municipal";"BA";"LAURO DE FREITAS";"R$ 302.575,13";
"Legais, Voluntárias e Específicas";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"Sem informação";"Administração Pública Estadual ou do Distrito Federal";"AL";"Não se aplica";"R$ 308.668,82";
"Legais, Voluntárias e Específicas";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"Sem informação";"Administração Pública Estadual ou do Distrito Federal";"MG";"Não se aplica";"R$ 310.578,29";
"Legais, Voluntárias e Específicas";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"Sem informação";"Administração Pública Municipal";"MG";"PATROCÍNIO";"R$ 341.881,55";
"Legais, Voluntárias e Específicas";"1N08 - APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS DE SISTEMAS DE ESGOTAMENTO SANITARIO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DE";"Sem informação";"Administração Pública Municipal";"SP";"PEDREIRA";"R$ 345.075,72";
"Legais, Voluntárias e Específicas";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"Sem informação";"Administração Pública Municipal";"MG";"ITABIRA";"R$ 349.824,32";
"Legais, Voluntárias e Específicas";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"Sem informação";"Administração Pública Municipal";"CE";"BOA VIAGEM";"R$ 363.400,00";
"Legais, Voluntárias e Específicas";"10SC - APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS EM SISTEMAS DE ABASTECIMENTO DE AGUA EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DE";"Sem informação";"Administração Pública Estadual ou do Distrito Federal";"PI";"Não se aplica";"R$ 373.224,10";
"Legais, Voluntárias e Específicas";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"Sem informação";"Administração Pública Municipal";"BA";"EUCLIDES DA CUNHA";"R$ 375.680,00";
"Legais, Voluntárias e Específicas";"10S5 - APOIO A EMPREENDIMENTOS DE SANEAMENTO INTEGRADO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"Sem informação";"Administração Pública Municipal";"RS";"CANOAS";"R$ 376.348,94";
"Legais, Voluntárias e Específicas";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"Sem informação";"Administração Pública Municipal";"BA";"LUÍS EDUARDO MAGALHÃES";"R$ 394.552,10";
"Legais, Voluntárias e Específicas";"10SG - APOIO A SISTEMAS DE DRENAGEM URBANA SUSTENTAVEL E DE MANEJO DE AGUAS PLUVIAIS EM MUNICIPIOS CRITICOS SUJEITOS A EVENTOS RECORRENTES DE INUNDACOES, ENXURRADAS E ALAGAMENTOS";"Sem informação";"Administração Pública Municipal";"MG";"TEÓFILO OTONI";"R$ 395.352,61";
"Legais, Voluntárias e Específicas";"1N08 - APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS DE SISTEMAS DE ESGOTAMENTO SANITARIO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DE";"Sem informação";"Administração Pública Municipal";"MG";"CAPIM BRANCO";"R$ 415.666,83";
"Legais, Voluntárias e Específicas";"1N08 - APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS DE SISTEMAS DE ESGOTAMENTO SANITARIO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DE";"Sem informação";"Administração Pública Municipal";"SP";"AMERICANA";"R$ 416.093,32";
"Legais, Voluntárias e Específicas";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"Sem informação";"Administração Pública Municipal";"SE";"ARACAJU";"R$ 432.300,00";
"Legais, Voluntárias e Específicas";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"Sem informação";"Administração Pública Municipal";"MT";"CÁCERES";"R$ 437.737,02";
"Legais, Voluntárias e Específicas";"10SG - APOIO A SISTEMAS DE DRENAGEM URBANA SUSTENTAVEL E DE MANEJO DE AGUAS PLUVIAIS EM MUNICIPIOS CRITICOS SUJEITOS A EVENTOS RECORRENTES DE INUNDACOES, ENXURRADAS E ALAGAMENTOS";"Sem informação";"Administração Pública Municipal";"SC";"IÇARA";"R$ 437.962,66";
"Legais, Voluntárias e Específicas";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"Sem informação";"Administração Pública";"ES";"COLATINA";"R$ 442.014,76";
"Legais, Voluntárias e Específicas";"10SC - APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS EM SISTEMAS DE ABASTECIMENTO DE AGUA EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DE";"Sem informação";"Administração Pública Municipal";"BA";"VALENÇA";"R$ 443.901,76";
"Legais, Voluntárias e Específicas";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"Sem informação";"Administração Pública";"RO";"ARIQUEMES";"R$ 467.222,07";
"Legais, Voluntárias e Específicas";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"Sem informação";"Administração Pública Estadual ou do Distrito Federal";"BA";"Não se aplica";"R$ 476.556,18";
"Legais, Voluntárias e Específicas";"1N08 - APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS DE SISTEMAS DE ESGOTAMENTO SANITARIO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DE";"Sem informação";"Administração Pública Municipal";"MG";"JOÃO MONLEVADE";"R$ 479.174,51";
"Legais, Voluntárias e Específicas";"1N08 - APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS DE SISTEMAS DE ESGOTAMENTO SANITARIO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DE";"Sem informação";"Administração Pública Municipal";"GO";"CATALÃO";"R$ 480.558,17";
"Legais, Voluntárias e Específicas";"10SG - APOIO A SISTEMAS DE DRENAGEM URBANA SUSTENTAVEL E DE MANEJO DE AGUAS PLUVIAIS EM MUNICIPIOS CRITICOS SUJEITOS A EVENTOS RECORRENTES DE INUNDACOES, ENXURRADAS E ALAGAMENTOS";"Sem informação";"Administração Pública Municipal";"BA";"SANTO ANTÔNIO DE JESUS";"R$ 481.329,65";
"Legais, Voluntárias e Específicas";"10S5 - APOIO A EMPREENDIMENTOS DE SANEAMENTO INTEGRADO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"Sem informação";"Administração Pública Municipal";"MG";"CONTAGEM";"R$ 485.237,87";
"Legais, Voluntárias e Específicas";"10SG - APOIO A SISTEMAS DE DRENAGEM URBANA SUSTENTAVEL E DE MANEJO DE AGUAS PLUVIAIS EM MUNICIPIOS CRITICOS SUJEITOS A EVENTOS RECORRENTES DE INUNDACOES, ENXURRADAS E ALAGAMENTOS";"Sem informação";"Administração Pública Municipal";"MA";"SÃO LUÍS";"R$ 505.203,58";
"Legais, Voluntárias e Específicas";"1N08 - APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS DE SISTEMAS DE ESGOTAMENTO SANITARIO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DE";"Sem informação";"Administração Pública Municipal";"CE";"SOBRAL";"R$ 506.174,80";
"Legais, Voluntárias e Específicas";"10SG - APOIO A SISTEMAS DE DRENAGEM URBANA SUSTENTAVEL E DE MANEJO DE AGUAS PLUVIAIS EM MUNICIPIOS CRITICOS SUJEITOS A EVENTOS RECORRENTES DE INUNDACOES, ENXURRADAS E ALAGAMENTOS";"Sem informação";"Administração Pública Municipal";"SC";"CAMBORIÚ";"R$ 533.364,84";
"Legais, Voluntárias e Específicas";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"Sem informação";"Administração Pública Municipal";"MG";"BARBACENA";"R$ 534.669,68";
"Legais, Voluntárias e Específicas";"10SC - APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS EM SISTEMAS DE ABASTECIMENTO DE AGUA EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DE";"Sem informação";"Administração Pública Municipal";"MG";"POÇOS DE CALDAS";"R$ 537.228,61";
"Legais, Voluntárias e Específicas";"1N08 - APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS DE SISTEMAS DE ESGOTAMENTO SANITARIO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DE";"Sem informação";"Administração Pública Municipal";"AL";"PENEDO";"R$ 538.056,00";
"Legais, Voluntárias e Específicas";"10SC - APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS EM SISTEMAS DE ABASTECIMENTO DE AGUA EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DE";"Sem informação";"Administração Pública Municipal";"SP";"JACAREÍ";"R$ 538.085,58";
"Legais, Voluntárias e Específicas";"1P95 - APOIO A ELABORACAO DE PLANOS E PROJETOS DE SANEAMENTO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DESENVOLVIMENTO";"Sem informação";"Administração Pública Municipal";"BA";"VALENÇA";"R$ 547.795,41";
"Legais, Voluntárias e Específicas";"1N08 - APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS DE SISTEMAS DE ESGOTAMENTO SANITARIO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DE";"Sem informação";"Administração Pública Municipal";"SP";"NOVA ODESSA";"R$ 558.013,65";
"Legais, Voluntárias e Específicas";"10SC - APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS EM SISTEMAS DE ABASTECIMENTO DE AGUA EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGIOES INTEGRADAS DE DE";"Sem informação";"Administração Pública Municipal";"PA";"SANTARÉM";"R$ 572.628,81";
